holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,weekend,hour_sin,hour_cos,is_clear,has_rain,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
,274.0,0.68,0.0,64,Rain,light rain,2013-12-03 14:00:00,5133,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5712151551703498,0.9428408650740381,High
,274.0,0.68,0.0,64,Snow,light snow,2013-12-03 14:00:00,5133,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5712151551703498,0.9428408650740381,High
,274.0,0.68,0.0,64,Mist,mist,2013-12-03 14:00:00,5133,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5712151551703498,0.9428408650740381,High
,274.0,0.68,0.0,64,Fog,fog,2013-12-03 14:00:00,5133,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.5712151551703498,0.9428408650740381,High
,274.0,0.68,0.0,64,Drizzle,drizzle,2013-12-03 14:00:00,5133,14,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.5712151551703498,0.9428408650740381,High
,274.32,0.25,0.0,90,Rain,light rain,2013-12-03 15:00:00,5651,15,1,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5460387668903378,1.2035413537717352,High
,274.32,0.25,0.0,90,Snow,light snow,2013-12-03 15:00:00,5651,15,1,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5460387668903378,1.2035413537717352,High
,274.32,0.25,0.0,90,Mist,mist,2013-12-03 15:00:00,5651,15,1,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5460387668903378,1.2035413537717352,High
,274.02,0.25,0.0,64,Rain,light rain,2013-12-03 16:00:00,6118,16,1,0,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.5696416309028505,1.4385744198370336,High
,274.02,0.25,0.0,64,Mist,mist,2013-12-03 16:00:00,6118,16,1,0,-0.8660254037844384,-0.5000000000000004,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5696416309028505,1.4385744198370336,High
,274.02,0.25,0.0,64,Drizzle,light intensity drizzle,2013-12-03 16:00:00,6118,16,1,0,-0.8660254037844384,-0.5000000000000004,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.5696416309028505,1.4385744198370336,High
,273.93,0.0,0.0,64,Mist,mist,2013-12-03 17:00:00,5798,17,1,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.576722490106602,1.2775239248886492,High
,273.93,0.0,0.0,64,Clouds,broken clouds,2013-12-03 18:00:00,4372,18,1,0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.576722490106602,0.5598426567749116,Medium
,274.15,0.0,0.0,90,Mist,mist,2013-12-03 19:00:00,3203,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5594137231640957,-0.02849493258340483,Medium
,274.15,0.0,0.0,90,Snow,light snow,2013-12-03 19:00:00,3203,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5594137231640957,-0.02849493258340483,Medium
,274.15,0.0,0.0,90,Drizzle,light intensity drizzle,2013-12-03 19:00:00,3203,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.5594137231640957,-0.02849493258340483,Medium
,274.15,0.0,0.0,90,Snow,light snow,2013-12-03 20:00:00,2894,20,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5594137231640957,-0.18400931676793844,Medium
,274.15,0.0,0.0,90,Mist,mist,2013-12-03 20:00:00,2894,20,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5594137231640957,-0.18400931676793844,Medium
,274.15,0.0,0.0,90,Mist,mist,2013-12-03 21:00:00,2431,21,1,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5594137231640957,-0.417029251646382,Medium
,274.15,0.0,0.0,90,Snow,light snow,2013-12-03 21:00:00,2431,21,1,0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5594137231640957,-0.417029251646382,Medium
,273.27,0.0,0.0,64,Mist,mist,2013-12-03 23:00:00,1392,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6286487909341298,-0.9399400774319173,Medium
,272.97,0.0,0.0,64,Mist,mist,2013-12-04 00:00:00,613,0,2,0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6522516549466381,-1.3319973760718904,Low
,272.97,0.0,0.0,64,Snow,light snow,2013-12-04 00:00:00,613,0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6522516549466381,-1.3319973760718904,Low
,272.26,0.0,0.0,64,Snow,light snow,2013-12-04 01:00:00,365,1,2,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7081117664429187,-1.456811509656888,Low
,272.08,0.0,0.0,64,Clouds,broken clouds,2013-12-04 02:00:00,275,2,2,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7222734848504263,-1.5021069613611213,Low
,272.03,0.0,0.0,64,Snow,light snow,2013-12-04 03:00:00,371,3,2,0,0.7071067811865475,0.7071067811865476,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7262072955191792,-1.453791812876606,Low
,272.03,0.0,0.0,64,Mist,mist,2013-12-04 03:00:00,371,3,2,0,0.7071067811865475,0.7071067811865476,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7262072955191792,-1.453791812876606,Low
,271.85,0.0,0.0,90,Snow,snow,2013-12-04 04:00:00,822,4,2,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7403690139266822,-1.226811271558727,Low
,271.85,0.0,0.0,90,Mist,mist,2013-12-04 04:00:00,822,4,2,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7403690139266822,-1.226811271558727,Low
,271.58,0.0,0.0,64,Snow,light snow,2013-12-04 05:00:00,2744,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7616115915379459,-0.25950173627499357,Medium
,271.58,0.0,0.0,64,Mist,mist,2013-12-04 05:00:00,2744,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7616115915379459,-0.25950173627499357,Medium
,271.18,0.0,0.0,64,Snow,light snow,2013-12-04 06:00:00,4540,6,2,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7930820768879597,0.6443941666228133,Medium
,271.18,0.0,0.0,64,Mist,mist,2013-12-04 06:00:00,4540,6,2,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7930820768879597,0.6443941666228133,Medium
,271.3,0.0,0.0,64,Snow,light snow,2013-12-04 07:00:00,4025,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7836409312829546,0.3852035263152574,Medium
,271.3,0.0,0.0,64,Mist,mist,2013-12-04 07:00:00,4025,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7836409312829546,0.3852035263152574,Medium
,271.3,1.52,0.0,64,Rain,moderate rain,2013-12-04 08:00:00,4173,8,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7836409312829546,0.4596893802288851,Medium
,271.3,1.52,0.0,64,Snow,light snow,2013-12-04 08:00:00,4173,8,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.7836409312829546,0.4596893802288851,Medium
,271.3,1.52,0.0,64,Mist,mist,2013-12-04 08:00:00,4173,8,2,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7836409312829546,0.4596893802288851,Medium
,271.53,1.27,0.0,90,Rain,moderate rain,2013-12-04 09:00:00,3876,9,2,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7655454022066988,0.31021438960491593,Medium
,271.53,1.27,0.0,90,Snow,light snow,2013-12-04 09:00:00,3876,9,2,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.7655454022066988,0.31021438960491593,Medium
,271.53,1.27,0.0,90,Mist,mist,2013-12-04 09:00:00,3876,9,2,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7655454022066988,0.31021438960491593,Medium
,271.45,1.52,0.0,90,Rain,moderate rain,2013-12-04 10:00:00,3869,10,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7718394992767006,0.30669141002792,Medium
,271.45,1.52,0.0,90,Mist,mist,2013-12-04 10:00:00,3869,10,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7718394992767006,0.30669141002792,Medium
,271.45,1.52,0.0,90,Snow,snow,2013-12-04 10:00:00,3869,10,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.7718394992767006,0.30669141002792,Medium
,271.45,1.52,0.0,90,Fog,fog,2013-12-04 10:00:00,3869,10,2,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7718394992767006,0.30669141002792,Medium
,271.6,0.51,0.0,64,Rain,light rain,2013-12-04 11:00:00,3519,11,2,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.760038067270442,0.13054243117812467,Medium
,271.6,0.51,0.0,64,Snow,light snow,2013-12-04 11:00:00,3519,11,2,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.760038067270442,0.13054243117812467,Medium
,271.6,0.51,0.0,64,Mist,mist,2013-12-04 11:00:00,3519,11,2,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.760038067270442,0.13054243117812467,Medium
,271.42,0.0,0.0,64,Snow,light snow,2013-12-04 12:00:00,3556,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7741997856779497,0.14916389465653163,Medium
,271.42,0.0,0.0,64,Mist,mist,2013-12-04 12:00:00,3556,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7741997856779497,0.14916389465653163,Medium
,271.45,0.0,0.0,64,Snow,light snow,2013-12-04 13:00:00,3880,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7718394992767006,0.31222752079177074,Medium
,271.45,0.0,0.0,64,Mist,mist,2013-12-04 13:00:00,3880,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7718394992767006,0.31222752079177074,Medium
,271.3,0.0,0.0,64,Snow,snow,2013-12-04 14:00:00,4007,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7836409312829546,0.3761444359744108,Medium
,271.3,0.0,0.0,64,Mist,mist,2013-12-04 14:00:00,4007,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7836409312829546,0.3761444359744108,Medium
,271.44,0.0,0.0,64,Snow,snow,2013-12-04 15:00:00,4409,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7726262614104503,0.5784641202533185,Medium
,271.44,0.0,0.0,64,Mist,mist,2013-12-04 15:00:00,4409,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7726262614104503,0.5784641202533185,Medium
,271.5,0.0,0.0,90,Snow,snow,2013-12-04 16:00:00,4315,16,2,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7679056886079477,0.5311555373622306,Medium
,271.5,0.0,0.0,90,Mist,mist,2013-12-04 16:00:00,4315,16,2,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7679056886079477,0.5311555373622306,Medium
,271.5,0.0,0.0,90,Fog,fog,2013-12-04 16:00:00,4315,16,2,0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7679056886079477,0.5311555373622306,Medium
,271.12,0.25,0.0,64,Rain,light rain,2013-12-04 17:00:00,4132,17,2,0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.7978026496904623,0.4390547855636234,Medium
,271.12,0.25,0.0,64,Snow,snow,2013-12-04 17:00:00,4132,17,2,0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.7978026496904623,0.4390547855636234,Medium
,271.12,0.25,0.0,64,Mist,mist,2013-12-04 17:00:00,4132,17,2,0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.7978026496904623,0.4390547855636234,Medium
,270.88,0.25,0.0,64,Rain,light rain,2013-12-04 18:00:00,3126,18,2,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.8166849409004724,-0.0672477079303598,Medium
,270.88,0.25,0.0,64,Snow,light snow,2013-12-04 18:00:00,3126,18,2,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.8166849409004724,-0.0672477079303598,Medium
,269.95,0.0,0.0,90,Clouds,overcast clouds,2013-12-04 19:00:00,2316,19,2,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8898538193392593,-0.4749067732684576,Medium
,268.61,0.0,0.0,90,Clouds,overcast clouds,2013-12-04 20:00:00,1953,20,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.9952799452618099,-0.6575984284755311,Medium
,268.01,0.0,0.0,64,Clouds,broken clouds,2013-12-04 21:00:00,1725,21,2,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0424856732868353,-0.7723469061262549,Medium
,265.78,0.0,0.0,64,Clouds,broken clouds,2013-12-04 22:00:00,1460,22,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.217933629113174,-0.9057168472553856,Medium
,264.46,0.0,0.0,64,Snow,light snow,2013-12-04 23:00:00,892,23,2,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.321786230768225,-1.1915814757887677,Low
,262.96,0.0,0.0,64,Snow,light snow,2013-12-05 00:00:00,508,0,3,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4398005508307838,-1.3848420697268289,Low
,261.62,0.0,0.0,64,Snow,light snow,2013-12-05 01:00:00,326,1,3,0,0.25881904510252074,0.9659258262890683,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5452266767533345,-1.4764395387287226,Low
,260.58,0.0,0.0,90,Clouds,overcast clouds,2013-12-05 02:00:00,273,2,3,0,0.49999999999999994,0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.6270499386633768,-1.5031135269545486,Low
,260.02,0.0,0.0,64,Clouds,broken clouds,2013-12-05 03:00:00,369,3,3,0,0.7071067811865475,0.7071067811865476,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.671108618153399,-1.4547983784700333,Low
,259.26,0.0,0.0,64,Clouds,broken clouds,2013-12-05 04:00:00,835,4,3,0,0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.730902540318428,-1.2202685952014487,Low
,259.36,0.0,0.0,64,Clouds,broken clouds,2013-12-05 05:00:00,2628,5,3,0,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7230349189809222,-0.3178825406937829,Medium
,259.12,0.0,0.0,64,Clouds,broken clouds,2013-12-05 06:00:00,5075,6,3,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7419172101909324,0.9136504628646434,High
,258.37,0.0,0.0,64,Haze,haze,2013-12-05 07:00:00,5630,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.8009243702222117,1.1929724150407475,High
,258.03,0.0,0.0,64,Clouds,broken clouds,2013-12-05 08:00:00,5417,8,3,0,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8276742827697277,1.085773179340729,High
,257.72,0.0,0.0,64,Snow,light snow,2013-12-05 09:00:00,5117,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.8520639089159854,0.9347883403266188,High
,257.95,0.0,0.0,20,Snow,light snow,2013-12-05 10:00:00,4179,10,3,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.8339683798397295,0.4627090770091673,Medium
,258.55,0.0,0.0,64,Snow,light snow,2013-12-05 11:00:00,4410,11,3,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7867626518147042,0.5789674030500322,Medium
,259.08,0.0,0.0,40,Snow,light snow,2013-12-05 12:00:00,4752,12,3,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7450642587259355,0.7510901195261179,Medium
,259.45,0.0,0.0,64,Haze,haze,2013-12-05 13:00:00,4766,13,3,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.7159540597771707,0.7581360786801098,Medium
,259.53,0.0,0.0,64,Clouds,broken clouds,2013-12-05 14:00:00,5139,14,3,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.709659962707169,0.9458605618543202,High
,259.37,0.0,0.0,64,Clouds,broken clouds,2013-12-05 15:00:00,5582,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7222481568471726,1.1688148407984897,High
,258.83,0.0,0.0,64,Clouds,broken clouds,2013-12-05 16:00:00,5792,16,3,0,-0.8660254037844384,-0.5000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.7647333120696953,1.274504228108367,High
,257.18,0.0,0.0,64,Clouds,broken clouds,2013-12-05 17:00:00,5075,17,3,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.8945490641385083,0.9136504628646434,High
,256.72,0.0,0.0,64,Clouds,broken clouds,2013-12-05 19:00:00,3172,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.9307401222910248,-0.04409669928152956,Medium
,256.24,0.0,0.0,64,Clouds,broken clouds,2013-12-05 20:00:00,2769,20,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.9685047047110449,-0.24691966635715104,Medium
,255.95,0.0,0.0,64,Clouds,broken clouds,2013-12-05 21:00:00,3504,21,3,0,-0.7071067811865477,0.7071067811865474,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.9913208065898078,0.12299318922741917,Medium
,255.61,0.0,0.0,1,Clear,sky is clear,2013-12-05 22:00:00,3496,22,3,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.0180707191373193,0.11896692685370956,Medium
,254.19,0.0,0.0,1,Clear,sky is clear,2013-12-06 00:00:00,637,0,4,0,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.129790942129876,-1.3199185889507614,Low
,253.13,0.0,0.0,1,Clear,sky is clear,2013-12-06 01:00:00,374,1,4,0,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.213187728307418,-1.4522819644864648,Low
,252.89,0.0,0.0,1,Clear,sky is clear,2013-12-06 02:00:00,305,2,4,0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.232070019517428,-1.4870084774597103,Low
,252.63,0.0,0.0,1,Clear,sky is clear,2013-12-06 03:00:00,377,3,4,0,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.2525258349949375,-1.4507721160963238,Low
,251.63,0.0,0.0,1,Clear,sky is clear,2013-12-06 04:00:00,770,4,4,0,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.3312020483699767,-1.2529819769878392,Low
,251.94,0.0,0.0,1,Clear,sky is clear,2013-12-06 05:00:00,2538,5,4,0,0.9659258262890683,0.25881904510252074,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.306812422223714,-0.36317799239801596,Medium
,251.74,0.0,0.0,1,Clear,sky is clear,2013-12-06 06:00:00,5280,6,4,0,1.0,6.123233995736766e-17,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.322547664898721,1.016823436190952,High
,250.81,0.0,0.0,1,Snow,light snow,2013-12-06 07:00:00,5995,7,4,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.395716543337508,1.3766706358412484,High
,251.88,0.0,0.0,5,Snow,light snow,2013-12-06 08:00:00,5686,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.3115329950262167,1.2211562516567147,High
,251.88,0.0,0.0,5,Mist,mist,2013-12-06 08:00:00,5686,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.3115329950262167,1.2211562516567147,High
,252.91,0.0,0.0,1,Haze,haze,2013-12-06 09:00:00,4892,9,4,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.2304964952499264,0.8215497110660361,Medium
,254.81,0.0,0.0,64,Clouds,broken clouds,2013-12-06 11:00:00,4811,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.0810116898373514,0.7807838045322263,Medium
,255.78,0.0,0.0,5,Clear,sky is clear,2013-12-06 12:00:00,5000,12,4,0,1.2246467991473532e-16,-1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.0046957628635638,0.8759042531111159,High
,256.53,0.0,0.0,5,Clear,sky is clear,2013-12-06 13:00:00,5237,13,4,0,-0.2588190451025208,-0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.9456886028322864,0.9951822759322629,High
,256.84,0.0,0.0,64,Clouds,broken clouds,2013-12-06 14:00:00,5411,14,4,0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.921298976686024,1.082753482560447,High
,256.97,0.0,0.0,64,Clouds,broken clouds,2013-12-06 15:00:00,5661,15,4,0,-0.7071067811865471,-0.7071067811865479,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.911071068947265,1.2085741817388722,High
,255.08,0.0,0.0,1,Clear,sky is clear,2013-12-06 16:00:00,6058,16,4,0,-0.8660254037844384,-0.5000000000000004,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.05976911222609,1.4083774520342114,High
,254.44,0.0,0.0,64,Clouds,broken clouds,2013-12-06 17:00:00,5672,17,4,0,-0.9659258262890683,-0.25881904510252063,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.110121888786116,1.214110292502723,High
,252.8,0.0,0.0,1,Clear,sky is clear,2013-12-06 18:00:00,4754,18,4,0,-1.0,-1.8369701987210297e-16,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.2391508787211793,0.7520966851195454,Medium
,252.15,0.0,0.0,1,Clear,sky is clear,2013-12-06 19:00:00,3309,19,4,0,-0.9659258262890684,0.2588190451025203,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.290290417414955,0.024853043868247476,Medium
,251.15,0.0,0.0,1,Clear,sky is clear,2013-12-06 20:00:00,2729,20,4,0,-0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.368966630789995,-0.26705097822569906,Medium
,251.14,0.0,0.0,1,Clear,sky is clear,2013-12-06 21:00:00,2821,21,4,0,-0.7071067811865477,0.7071067811865474,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.3697533929237466,-0.2207489609280386,Medium
,251.14,0.0,0.0,1,Clear,sky is clear,2013-12-06 22:00:00,2394,22,4,0,-0.5000000000000004,0.8660254037844384,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.3697533929237466,-0.4356507151247889,Medium
,250.63,0.0,0.0,1,Clear,sky is clear,2013-12-06 23:00:00,1589,23,4,0,-0.25881904510252157,0.9659258262890681,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.409878261745016,-0.8407933664793182,Medium
,249.88,0.0,0.0,1,Clear,sky is clear,2013-12-07 00:00:00,1073,0,5,1,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.468885421776295,-1.100487289583588,Low
,249.63,0.0,0.0,1,Clear,sky is clear,2013-12-07 01:00:00,660,1,5,1,0.25881904510252074,0.9659258262890683,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.488554475120055,-1.3083430846263464,Low
,249.13,0.0,0.0,1,Clear,sky is clear,2013-12-07 02:00:00,432,2,5,1,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.5278925818075746,-1.4230915622770701,Low
,248.89,0.0,0.0,1,Clear,sky is clear,2013-12-07 03:00:00,317,3,5,1,0.7071067811865475,0.7071067811865476,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.5467748730175845,-1.4809690838991458,Low
,248.63,0.0,0.0,1,Clear,sky is clear,2013-12-07 04:00:00,364,4,5,1,0.8660254037844386,0.5000000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,-2.567230688495094,-1.4573147924536018,Low
,249.63,0.0,0.0,75,Clouds,broken clouds,2013-12-07 05:00:00,742,5,5,1,0.9659258262890683,0.25881904510252074,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.488554475120055,-1.267073895295823,Low
,248.73,0.0,0.0,75,Clouds,broken clouds,2013-12-07 06:00:00,1193,6,5,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,-2.559363067157591,-1.0400933539779438,Medium
